    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  138,          5419,            5290,           5297,       803,           0,        524
  139,          5421,            5291,           5043,       812,           0,        492
  140,          5493,            5362,           4721,       828,           0,        501
  141,          5576,            5444,           5576,       838,           0,        671
  142,          5714,            5581,           4997,       840,           0,        508
  143,          5848,            5714,           5034,       848,           0,        512
  144,          5895,            5760,           5129,       858,           0,        513
  145,          5993,            5857,           5742,       865,           0,        519
  146,          6126,            5989,           5287,       875,           0,        524
  147,          6234,            6096,           6378,       881,           0,        553
  148,          6305,            6166,           5371,       888,           0,        529
  149,          6426,            6286,           5609,       895,           0,        535
  150,          6456,            6315,           5495,       903,           0,        541
  151,          6597,            6455,           6075,       915,           0,        761
  152,          6637,            6494,           7338,       925,           0,        551
  153,          6753,            6609,           5745,       931,           0,        553
  154,          6786,            6641,           5861,       931,           0,        555
  155,          6831,            6685,           5978,       935,           0,        561
  156,          6932,            6785,           5894,       951,           0,        707
  157,          6942,            6794,           6518,       956,           0,        569
  158,          7034,            6885,           7215,       953,           0,        570
  159,          7080,            6930,           6897,       963,           0,        625
  160,          7164,            7013,           6084,       982,           0,        580
  161,          7184,            7032,           6443,       988,           0,        630
  162,          7212,            7059,           6700,       994,           0,        592
  163,          7370,            7216,           6594,      1001,           0,        886
  164,          7450,            7295,           6592,       996,           0,        596
  165,          7518,            7362,           6515,      1002,           0,        599
  166,          7531,            7374,           6427,      1008,           0,        598
  167,          7665,            7507,           6928,      1018,           0,        678
  168,          7706,            7547,           6835,      1047,           0,        619
  169,          7869,            7709,           6911,      1055,           0,        620
  170,          8020,            7859,           7605,      1058,           0,        626
  171,          8059,            7897,           7016,      1060,           0,        629
  172,          8230,            8067,           7907,      1061,           0,        630
  173,          8277,            8113,           7279,      1068,           0,        634
  174,          8284,            8119,           8125,      1082,           0,        643
  175,          8424,            8258,           7178,      1089,           0,        641
  176,          8540,            8373,           7424,      1097,           0,        648
  177,          8671,            8503,           8153,      1101,           0,        651
  178,          8716,            8547,           8223,      1121,           0,        750
  179,          8880,            8710,           7715,      1129,           0,        791
  180,          8931,            8760,           7569,      1129,           0,        771
  181,          9031,            8859,           7669,      1139,           0,        784
  182,          9080,            8907,           8283,      1156,           0,        677
  183,          9160,            8986,           7911,      1150,           0,       1204
  184,          9288,            9113,           8143,      1162,           0,        684
  185,          9450,            9274,           8198,      1171,           0,        686
  186,          9606,            9429,           8767,      1168,           0,        686
  187,          9741,            9563,           9340,      1178,           0,        691
  188,          9829,            9650,           8353,      1184,           0,        795
  189,          9859,            9679,           8438,      1190,           0,        697
  190,         10010,            9829,           9322,      1203,           0,        704
  191,         10168,            9986,           8626,      1208,           0,        709
  192,         10315,           10132,          10082,      1216,           0,        713
  193,         10352,           10168,           8887,      1224,           0,        818
  194,         10534,           10349,           9578,      1245,           0,        733
  195,         10612,           10426,           9960,      1257,           0,        735
  196,         10798,           10611,           9224,      1256,           0,        734
  197,         10805,           10617,           9468,      1266,           0,        746
  198,         10912,           10723,          11026,      1275,           0,        956
  199,         11104,           10914,           9730,      1278,           0,        743
  200,         11188,           10997,           9656,      1293,           0,        750
  201,         11295,           11103,           9734,      1301,           0,        786
  202,         11493,           11300,          10539,      1312,           0,        791
  203,         11670,           11476,          11082,      1316,           0,        766
  204,         11773,           11578,          10147,      1314,           0,        765
  205,         11853,           11657,          10249,      1324,           0,        773
  206,         12038,           11841,          10787,      1340,           0,        779
  207,         12240,           12042,          11501,      1336,           0,        780
  208,         12431,           12232,          10684,      1357,           0,        791
  209,         12616,           12416,          11043,      1365,           0,        854
  210,         12629,           12428,          11856,      1370,           0,        796
  211,         12811,           12609,          11123,      1383,           0,        802
  212,         12986,           12783,          11128,      1384,           0,        943
  213,         13085,           12881,          12289,      1391,           0,       1018
  214,         13298,           13094,          14385,      1409,           0,       1177
  215,         13479,           13274,          15039,      1411,           0,        967
  216,         13501,           13295,          15516,      1414,           0,        885
  217,         13520,           13313,          16555,      1422,           0,        916
  218,         13658,           13450,          15146,      1433,           0,       1013
  219,         13828,           13619,          13955,      1434,           0,        833
  220,         13979,           13769,          13880,      1448,           0,        978
  221,         13996,           13785,          14428,      1459,           0,        844
  222,         14186,           13974,          12323,      1459,           0,        870
  223,         14331,           14118,          13952,      1467,           0,        851
  224,         14450,           14236,          12633,      1486,           0,        859
  225,         14556,           14341,          12408,      1494,           0,        890
  226,         14579,           14363,          16442,      1501,           0,       1171
  227,         14687,           14470,          16992,      1506,           0,       1056
  228,         14875,           14657,          17886,      1511,           0,       1826
  229,         15096,           14877,          30341,      1519,           0,        947
  230,         15106,           14886,          25344,      1532,           0,       1883
  231,         15206,           14985,          19721,      1548,           0,       1725
  232,         15281,           15059,          20514,      1535,           0,        955
  233,         15335,           15112,          20606,      1544,           0,        988
  234,         15443,           15219,          13903,      1563,           0,        965
  235,         15531,           15306,          14369,      1565,           0,        905
  236,         15572,           15346,          13602,      1565,           0,        904
  237,         15760,           15533,          14209,      1579,           0,        912
  238,         15811,           15583,          14139,      1581,           0,        913
  239,         16049,           15821,          14008,      1591,           0,        995
  240,         16220,           15991,          17540,      1611,           0,        926
  241,         16440,           16210,          14131,      1618,           0,        930
  242,         16528,           16297,          14158,      1630,           0,        933
  243,         16615,           16383,          15767,      1634,           0,        935
  244,         16725,           16492,          14336,      1640,           0,        951
  245,         16808,           16574,          16758,      1651,           0,       1412
  246,         16825,           16590,          19145,      1661,           0,        953
  247,         16831,           16595,          14524,      1672,           0,       1094
  248,         16947,           16710,          15551,      1660,           0,        952
  249,         17130,           16892,          15248,      1668,           0,        963
  250,         17284,           17045,          14852,      1686,           0,       1003
  251,         17293,           17053,          16325,      1687,           0,       1002
  252,         17484,           17243,          15145,      1706,           0,        977
  253,         17496,           17254,          15147,      1705,           0,        971
  254,         17626,           17383,          16481,      1718,           0,        977
  255,         17816,           17572,          15844,      1723,           0,        985
  256,         18030,           17785,          15578,      1740,           0,        993
  257,         18097,           17851,          17974,      1750,           0,       1345
  258,         18322,           18075,          18891,      1749,           0,       1258
  259,         18453,           18205,          18741,      1761,           0,       1183
  260,         18483,           18234,          19058,      1759,           0,       1151
  261,         18487,           18237,          25574,      1769,           0,       1233
  262,         18607,           18356,          17545,      1781,           0,       1020
  263,         18647,           18395,          16337,      1784,           0,       1097
  264,         18697,           18444,          17550,      1803,           0,       1030
  265,         18719,           18465,          16157,      1815,           0,       1244
  266,         18737,           18482,          17269,      1822,           0,       1077
  267,         18761,           18505,          16275,      1832,           0,       1085
  268,         18941,           18684,          17346,      1835,           0,       1047
  269,         19128,           18870,          16585,      1844,           0,       1049
  270,         19397,           19138,          16826,      1854,           0,       1158
  271,         19399,           19139,          17059,      1860,           0,       1061
  272,         19434,           19173,          17772,      1861,           0,       1300
  273,         19685,           19423,          18373,      1868,           0,       1074
  274,         19936,           19673,          17190,      1879,           0,       1271
  275,         20062,           19798,          18301,      1884,           0,       1118
  276,         20275,           20010,          18017,      1899,           0,       1173
  277,         20385,           20119,          18676,      1905,           0,       1206
  278,         20495,           20228,          17949,      1908,           0,       1217
  279,         20524,           20256,          18598,      1918,           0,       1098
  280,         20792,           20523,          18558,      1936,           0,       1202
  281,         20889,           20619,          18649,      1940,           0,       1107
